date,category,title,article_count,clean_title,keywords
2025-01-27,economy,"“TSMC, 올해 AI 매출 43조원 넘어설 듯”",7,TSMC 올해 AI 매출 43조원 넘어설 듯,"['TSMC', 'AI']"
2025-01-27,economy,스팸 빽햄 논란 마진 가격 해명 백종원 ,7,스팸 빽햄 논란 마진 가격 해명 백종원,"['스팸', '마진', '백종원']"
2025-01-27,economy,"방 값 올리고, 칫솔도 유료화…모텔 `짬짜미` 적발",6,방 값 올리고 칫솔도 유료화 모텔 짬짜미 적발,"['칫솔', '유료', '모텔', '적발']"
2025-01-27,economy,유튜버·BJ 연수입 총 1조7천억원,4,유튜버 BJ 연수입 총 1조7천억원,['BJ']
2025-01-27,economy,"“브랜드 마케팅 지원”…무신사, ‘파트너 간담회’ 개최",3,브랜드 마케팅 지원 무신사 파트너 간담회 개최,"['마케팅', '신사', '파트너', '간담회']"
2025-01-27,economy,“전세 무서워 월세”…서울 빌라 전세가율 하락 지속,3,전세 무서워 월세 서울 빌라 전세가율 하락 지속,"['전세', '월세', '빌라', '세가']"
2025-01-15,economy,리포트 신세계 현대차 000원 대신증권 ,64,리포트 신세계 현대차 000원 대신증권,"['리포트', '신세계', '현대차', '대신증권']"
2025-01-15,economy,46개월 만 취업률 하락 전환…실업률은 3년 내 최고,61,46개월 만 취업률 하락 전환 실업률은 3년 내 최고,"['취업', '실업']"
2025-01-15,economy,"`하이브리드·9인승` 현대차 팰리세이드, 드디어 나왔다",44,하이브리드 9인승 현대차 팰리세이드 드디어 나왔다,"['하이브리드', '인승', '현대차', '팰리세이드']"
2025-01-15,economy,"삼성, 설 앞두고 협력사 대금 5600억원 조기 지급",40,삼성 설 앞두고 협력사 대금 5600억원 조기 지급,"['삼성', '대금']"
2025-01-15,economy,올해 국내 자동차판매 1.7% 증가 전망,33,올해 국내 자동차판매 1 7 증가 전망,['자동차']
2025-01-15,economy,브랜드사업 강화하는 무신사…이랜드 출신 최운식 영입,28,브랜드사업 강화하는 무신사 이랜드 출신 최운식 영입,"['신사', '랜드', '출신', '최운식', '영입']"
2025-01-15,economy,"중소기업계, '트럼프 2기 출범' 대응 방안 논의",28,중소기업계 트럼프 2기 출범 대응 방안 논의,"['트럼프', '출범']"
2025-01-15,economy,"가상자산 공시의무 본격화… 금융위, 2단계 입법 논의",25,가상자산 공시의무 본격화 금융위 2단계 입법 논의,"['가상', '자산', '의무', '입법']"
2025-01-15,economy,전국 집값 7개월 만에 상승 멈췄다…전세도 상승폭 축소,24,전국 집값 7개월 만에 상승 멈췄다 전세도 상승폭 축소,"['집값', '전세']"
2025-01-15,economy,지난해 금융권 가계대출 전년 比 41.6조 늘어,24,지난해 금융권 가계대출 전년 41 6조 늘어,"['가계', '대출']"
2025-01-14,economy,"정진석 호소문에…尹측 ""제3장소 조사 상의된 적 없어""",79,정진석 호소문에 측 제3장소 조사 상의된 적 없어,"['정진석', '호소문', '상의']"
2025-01-14,economy,"삼성바이오로직스, 연초 2조 수주 쾌거…창립 이래 최대",55,삼성바이오로직스 연초 2조 수주 쾌거 창립 이래 최대,"['삼성바이오로직스', '연초', '쾌거', '창립']"
2025-01-14,economy,"이복현 ""은행 정책자금대출 증가…건전성 악화 유념""",38,이복현 은행 정책자금대출 증가 건전성 악화 유념,"['이복', '대출', '유념']"
2025-01-14,economy,리포트 이노엔 케이캡 2025년 확인 000원 ,33,리포트 이노엔 케이캡 2025년 확인 000원,"['리포트', '이노', '케이', '확인']"
2025-01-14,economy,회생·파산·워크아웃…소상공인 채무조정 빨라진다,32,회생 파산 워크아웃 소상공인 채무조정 빨라진다,"['회생', '파산', '워크아웃', '소상', '공인', '채무']"
2025-01-14,economy,"현대차·기아, 지난해 친환경차 역대 최대 수출 기록",31,현대차 기아 지난해 친환경차 역대 최대 수출 기록,"['현대차', '기아', '친환경']"
2025-01-14,economy,"설탕 뺀 롯데웰푸드 과자, 매출 1000억 넘었다",29,설탕 뺀 롯데웰푸드 과자 매출 1000억 넘었다,"['설탕', '과자']"
2025-01-14,economy,북한군 '전략적 가치'는 얼마나 될까…명백한 파병 증거,26,북한군 전략적 가치 는 얼마나 될까 명백한 파병 증거,"['북한군', '파병', '증거']"
2025-01-14,economy,"KB운용, 엔화로 투자하는 美대표지수 ETF 출시",20,KB운용 엔화로 투자하는 대표지수 ETF 출시,"['운용', '엔화', 'KB', 'ETF']"
2025-01-14,economy,"삼성물산 차세대 주거플랫폼 홈닉, 5만가구 돌파",19,삼성물산 차세대 주거플랫폼 홈닉 5만가구 돌파,"['삼성물산', '차세대', '주거', '가구']"
2025-01-13,economy,"현대차그룹, 협력사에 2조원 조기 지급",67,현대차그룹 협력사에 2조원 조기 지급,['현대차']
2025-01-13,economy,리포트 한미약품 카카오 review 000원 다올투자증권 ,46,리포트 한미약품 카카오 review 000원 다올투자증권,"['리포트', '한미약품', '카카오', 'REVIEW']"
2025-01-13,economy,연초 수출 ‘플러스’ 출발,34,연초 수출 플러스 출발,"['연초', '플러스', '출발']"
2025-01-13,economy,"현대百 정지선 회장, ‘디지털 포카’로 직원들 만났다",28,현대 정지선 회장 디지털 포카 로 직원들 만났다,"['현대', '정지선', '디지털', '직원']"
2025-01-13,economy,"특허청, 저렴한 유명 브랜드 해외직구 해봤더니",26,특허청 저렴한 유명 브랜드 해외직구 해봤더니,"['특허청', '유명', '해외직구']"
2025-01-13,economy,김동연 ‘비상경영 3대 조치’ 제안,23,김동연 비상경영 3대 조치 제안,"['김동연', '비상', '조치', '제안']"
2025-01-13,economy,"KT&G, 우즈베키스탄 법인 설립",22,KT G 우즈베키스탄 법인 설립,"['우즈베키스탄', '법인', '설립', 'KT']"
2025-01-13,economy,"어도어, 뉴진스에 광고계약 체결 금지 가처분 신청",21,어도어 뉴진스에 광고계약 체결 금지 가처분 신청,"['도어', '광고', '금지', '가처분']"
2025-01-13,economy,"롯데, 중소 파트너사 납품대금 6863억원 조기 지급",20,롯데 중소 파트너사 납품대금 6863억원 조기 지급,"['롯데', '중소', '파트너', '납품', '대금']"
2025-01-13,economy,"우리은행 印尼 법인, 환헤지 상품 판매 시작",20,우리은행 법인 환헤지 상품 판매 시작,"['우리은행', '법인', '헤지', '상품']"
2025-01-24,economy,리포트 하이닉스 1분기 실적 000원 투자 ,56,리포트 하이닉스 1분기 실적 000원 투자,"['리포트', '하이', '닉스']"
2025-01-24,economy,"日, 기준금리 0.5%로 인상…17년 만에 최고 수준",47,기준금리 0 5 로 인상 17년 만에 최고 수준,['인상']
2025-01-24,economy,"국힘, 설 명절 민심잡기…서울역서 귀성인사",37,국힘 설 명절 민심잡기 서울역서 귀성인사,"['민심', '잡기', '서울역', '귀성']"
2025-01-24,economy,"MBK ""고려아연 최윤범 형사고발...임시주총 무효""",33,MBK 고려아연 최윤범 형사고발 임시주총 무효,"['고려아연', '최윤', '형사', '임시', '주총', '무효', 'MBK']"
2025-01-24,economy,"삼성SDI, 4분기 영업손실 2567억 '적자전환'",32,삼성SDI 4분기 영업손실 2567억 적자전환,"['삼성SDI', '손실', 'SDI']"
2025-01-24,economy,"한화오션, 인수 1년만에 흑자 전환",26,한화오션 인수 1년만에 흑자 전환,"['한화', '오션', '1년']"
2025-01-24,economy,일본 외무상 “독도는 일본 땅”…12년 연속 망언,23,일본 외무상 독도는 일본 땅 12년 연속 망언,"['일본', '외무상', '독도', '망언']"
2025-01-24,economy,버거킹 와퍼 100원 오른다…단품 기준 7200원,21,버거킹 와퍼 100원 오른다 단품 기준 7200원,"['버거킹', '와퍼']"
2025-01-24,economy,"KGM, 전기 픽업트럭 '무쏘EV' 1분기 출시",19,KGM 전기 픽업트럭 무쏘EV 1분기 출시,"['전기', '픽업', '트럭', 'KGM', 'EV']"
2025-01-24,economy,"한투운용 '金현물 ETF', 순자산 7000억 돌파",19,한투운용 현물 ETF 순자산 7000억 돌파,"['한투', '운용', '현물', '자산', 'ETF']"
2025-01-23,economy,"헌재, '2인 의결' 이진숙 방통위원장 탄핵 기각",130,헌재 2인 의결 이진숙 방통위원장 탄핵 기각,"['헌재', '이진숙', '방통', '탄핵']"
2025-01-23,economy,"LG전자, '역대 최대' 매출…영업익 소폭 하락",53,LG전자 역대 최대 매출 영업익 소폭 하락,"['LG전자', '소폭', 'LG']"
2025-01-23,economy,고려아연 임시주총 5시간째 지연…파행 관측도,41,고려아연 임시주총 5시간째 지연 파행 관측도,"['고려아연', '임시', '주총', '시간', '지연', '파행']"
2025-01-23,economy,작년 한국 경제성장률 2%…4분기는 전망치 대폭 밑돌아,36,작년 한국 경제성장률 2 4분기는 전망치 대폭 밑돌아,['경제성장']
2025-01-23,economy,'내란 혐의' 조지호 경찰청장 석방…법원 보석 허가,28,내란 혐의 조지호 경찰청장 석방 법원 보석 허가,"['내란', '지호', '경찰청장', '석방', '보석']"
2025-01-23,economy,"대신증권, 설 연휴 기간 해외주식 데스크 운영",23,대신증권 설 연휴 기간 해외주식 데스크 운영,"['대신증권', '해외', '데스크', '운영']"
2025-01-23,economy,공동 구매 협력 상용차 계약 현대차 컨콜 ,22,공동 구매 협력 상용차 계약 현대차 컨콜,"['공동', '상용차', '현대차']"
2025-01-23,economy,"카뱅-배민, 1000억 소상공인 대출지원",21,카뱅 배민 1000억 소상공인 대출지원,"['소상', '공인', '대출']"
2025-01-23,economy,"한국수력원자력, 혁신형 SMR의 유럽 시장 진출 나선다",17,한국수력원자력 혁신형 SMR의 유럽 시장 진출 나선다,"['한국수력원자력', '유럽', 'SMR']"
2025-01-23,economy,"한화생명, 다보스서 글로벌 파트너십",15,한화생명 다보스서 글로벌 파트너십,"['한화', '생명', '다보스', '파트너십']"
2025-01-22,economy,"대명, 티웨이항공 경영권 인수 본격화",31,대명 티웨이항공 경영권 인수 본격화,"['대명', '티웨이항공']"
2025-01-22,economy,"배민, 내달 26일부터 수수료 최대 7.8% 인하",30,배민 내달 26일부터 수수료 최대 7 8 인하,"['수수료', '인하']"
2025-01-22,economy,"김병환 금융위원장 ""은행 대출금리 내릴 때 됐다""",28,김병환 금융위원장 은행 대출금리 내릴 때 됐다,"['김병화', '대출']"
2025-01-22,economy,"호반그룹, 디저트 브랜드 '오크베리'와 브랜드데이 진행",24,호반그룹 디저트 브랜드 오크베리 와 브랜드데이 진행,"['호반', '디저트', '오크', '베리', '데이']"
2025-01-22,economy,사전청약 취소 피해자 713명 구제,22,사전청약 취소 피해자 713명 구제,"['사전', '청약', '취소', '피해자', '구제']"
2025-01-22,economy,"김상현 롯데유통군 대표 ""업무방식 혁신해야""",21,김상현 롯데유통군 대표 업무방식 혁신해야,"['김상현', '롯데', '업무', '방식']"
2025-01-22,economy,"삼성화재, 기업 아이덴티티 발표",20,삼성화재 기업 아이덴티티 발표,"['삼성화재', '기업 아이덴티티']"
2025-01-22,economy,"아우디, '더 뉴 아우디 A3' 부분변경 모델 출시",20,아우디 더 뉴 아우디 A3 부분변경 모델 출시,"['아우디', 'A3', '변경', '모델']"
2025-01-22,economy,"한진, 지난해 매출 3조원 돌파…영업이익은 감소",19,한진 지난해 매출 3조원 돌파 영업이익은 감소,"['한진', '이익']"
2025-01-22,economy,"LG화학, 고부가소재로 전기차 충전케이블 시장 진출",18,LG화학 고부가소재로 전기차 충전케이블 시장 진출,"['LG화학', '부가', '소재', '기차', '충전', '케이블', 'LG']"
2025-01-21,economy,"트럼프, 파리 기후변화협정 '재탈퇴'",63,트럼프 파리 기후변화협정 재탈퇴,"['트럼프', '파리', '기후', '변화', '협정', '탈퇴']"
2025-01-21,economy,코스피 상장 유지조건 대폭 상향,42,코스피 상장 유지조건 대폭 상향,"['코스', '상장', '조건', '상향']"
2025-01-21,economy,리포트 영원무역 셔날 60 000원 키움증권 ,33,리포트 영원무역 셔날 60 000원 키움증권,"['리포트', '영원무역', '키움증권']"
2025-01-21,economy,"트럼프 ""캐나다·멕시코에 25% 관세…2월1일부터""",29,트럼프 캐나다 멕시코에 25 관세 2월1일부터,"['트럼프', '캐나다', '멕시코', '관세']"
2025-01-21,economy,"현대차·기아, 1차 협력사 매출 90조 돌파",28,현대차 기아 1차 협력사 매출 90조 돌파,"['현대차', '기아']"
2025-01-21,economy,수출 둔화세…1월 중순까지 5.1% 감소,24,수출 둔화세 1월 중순까지 5 1 감소,"['둔화', '1월', '중순']"
2025-01-21,economy,"HS효성첨단소재, SBTi 온실가스 감축 목표 승인",21,HS효성첨단소재 SBTi 온실가스 감축 목표 승인,"['효성', '첨단', '소재', '온실', '가스', '감축', 'HS', 'SBTI']"
2025-01-21,economy,"""신입사원 열정이 성장엔진""...대한전선, 입사식 개최",19,신입사원 열정이 성장엔진 대한전선 입사식 개최,"['신입사원', '열정', '엔진', '대한전선', '입사']"
2025-01-21,economy,"우리은행, 창립 126주년 기념 골드바 증정 이벤트",19,우리은행 창립 126주년 기념 골드바 증정 이벤트,"['우리은행', '창립', '기념', '골드', '증정', '이벤트']"
2025-01-21,economy,"중기부, '2025년 창업성공패키지 지원사업' 공고",19,중기부 2025년 창업성공패키지 지원사업 공고,"['중기', '창업', '패키지', '공고']"
2025-01-20,economy,"오세훈 ""트럼프 시대, 변화를 기회로 만들어야""",73,오세훈 트럼프 시대 변화를 기회로 만들어야,"['오세훈', '트럼프', '변화', '기회']"
2025-01-20,economy,스타벅스 음료가격 인상한다…아메리카노 4700원,41,스타벅스 음료가격 인상한다 아메리카노 4700원,"['스타벅스', '음료', '인상', '아메리카노']"
2025-01-20,economy,"""설 차례상, 전통시장이 대형마트보다 3.5만원 저렴""",34,설 차례상 전통시장이 대형마트보다 3 5만원 저렴,"['전통', '마트']"
2025-01-20,economy,리포트 수주 확대 실적 가속화 증권 ,34,리포트 수주 확대 실적 가속화 증권,"['리포트', '가속']"
2025-01-20,economy,LGU+ “VOD 구매하면 상품권 선물”,32,LGU VOD 구매하면 상품권 선물,"['상품권', '선물', 'LGU', 'VOD']"
2025-01-20,economy,"한은 ""올해 성장률 1.6~1.7%로 하향 조정 전망""",27,한은 올해 성장률 1 6 1 7 로 하향 조정 전망,"['성장률', '하향']"
2025-01-20,economy,'카카오 선물하기' 강제 무료배송 사라진다,24,카카오 선물하기 강제 무료배송 사라진다,"['카카오', '선물', '강제', '무료']"
