date,category,title,article_count
2025-07-09,total,"서울시 폭염에 긴급 회의…오세훈 ""가동 수단 총동원""",52
2025-07-09,total,김건희 여사 '집사' 김모 씨 수사 본격화,52
2025-07-09,total,"이재명 대통령, 국무조정실 1·2차장 임명",52
2025-07-08,total,"트럼프, 한국 등 14개국 관세 부과 연기…동남아 긴급 대응",131
2025-07-08,total,"美 25% 상호관세 부과 예고… 정부, 긴급 민관합동 점검회의 개최",116
2025-07-08,total,"김건희 여사 관련 의혹 수사 본격화…특검, 국민의힘 윤상현 의원 압수수색",96
2025-07-08,total,"안 의원, 김문수·한동훈 동반 출마 제안",85
2025-07-08,total,"이재명 대통령, 국무회의 비공개 내용 개인 정치에 활용은 안 된다 강조",62
2025-07-08,total,"이재명, 방위산업이 대한민국 미래 먹거리 산업",57
2025-07-08,total,"이시영 둘째 임신 고백에…전 남편 ""아빠로서의 책임 다할 것""",52
2025-07-08,total,"한미, 상호관세 부과 앞두고 통상현안 논의…정상회담 조속 개최 요청",51
2025-07-08,total,"내수 살리기 드림팀 출범…한국경제인협회·국회, K-바캉스 캠페인",50
2025-07-08,total,"8일 경기 의왕, 광명, 파주, 가평시 기온이 40도를 넘었다. 7월 중 기온이 40도를 넘어선 것은 사상 처음이다.",48
2025-07-07,total,"안철수 의원, 국민의힘 혁신위원장직 사퇴 후 당대표 출마 시사",131
2025-07-07,total,윤석열 전 대통령 구속 여부 심사,81
2025-07-07,total,"미국, 무역 협상 대상국들에 관세 서한 보낸다...일부 시한 연장 가능성",80
2025-07-07,total,"노상원 전 국군정보사령관, 구속영장 발부 여부 곧 결정",60
2025-07-07,total,"대통령실, 청년정책 전담 청년담당관 블라인드 채용",54
2025-07-07,total,"정부, 의대생·전공의 복귀 문제 논의 위해 의료계와 대화 추진",51
2025-07-07,total,"이재명 대통령, 인천 맨홀 사고에 엄중한 조치 지시",50
2025-07-07,total,"김민석 총리, 기재부 예산 기능 분리 공감대 우선",46
2025-07-07,total,"이재명 대통령, 김종인 전 위원장 방미 특사 내정",40
2025-07-07,total,"농식품부, 가공식품 가격 안정 위해 할인행사",38
2025-07-18,total,"LH, 호우·화재 피해 이재민 긴급 주거지원",112
2025-07-18,total,"김건희 특검, 국정원 압수수색 실시",78
2025-07-18,total,광명시 아파트 화재 원인 조사 진행 중,57
2025-07-18,total,"양현석, 대법원 판결 확정 후 입장 발표",42
2025-07-18,total,"채상병 특검팀, 윤석열 전 대통령 관련 구명 로비 정황 확인",41
2025-07-18,total,집중호우 피해 지원 기업·금융권 움직임,38
2025-07-18,total,이재용 무죄 확정 및 김만배 무죄 판결,36
2025-07-18,total,구윤철 등 4개 부처 장관 후보자 인사청문 보고서 통과,36
2025-07-18,total,국민의힘 전당대회 일정 확정 및 정치적 논란,33
2025-07-18,total,"윤호중 행안부 장관 후보자, 검찰개혁 및 지방교부세율 인상 주장",31
2025-07-17,total,"특검, 이상민 전 장관 관련 압수수색",74
2025-07-17,total,이재용 회장 부당합병·회계부정 무죄 확정,68
2025-07-17,total,"이재명 대통령, 제헌절 공휴일 지정 검토 지시",57
2025-07-17,total,"우원식 국회의장, 단계적 개헌 및 제헌절 공휴일 재지정 제안",55
2025-07-17,total,"윤희숙 혁신위원장, 당내 갈등 심화",41
2025-07-17,total,이란 육상 국가대표 4명 성폭행 혐의 구속기소,40
2025-07-17,total,"오산 옹벽 붕괴 사고, 사전 신고에도 인명피해 발생",37
2025-07-17,total,"이재명, 대미 특별사절단 파견",37
2025-07-17,total,"부산시, 정부 민생회복 소비쿠폰 1차 지급한다",37
2025-07-17,total,"진에어와 LG, SK의 신규 서비스 출시",35
2025-07-16,total,김영훈 후보자 청문회 논란,51
2025-07-16,total,윤 전 대통령 3차 강제구인 시도,49
2025-07-16,total,순직해병 특검 조사 긴급 진행,43
2025-07-16,total,여당 내부에서 제기된 장관 후보자 사퇴 압박,43
2025-07-16,total,"이진숙 후보자, 청문회에서 논란 해명 및 정책 제시",43
2025-07-16,total,민생회복 소비쿠폰 지급 논란,39
2025-07-16,total,"트럼프, 대러·대브라질 강경 압박 가속화",36
2025-07-16,total,"부산, 제48차 세계유산위원회 개최지로 선정",34
2025-07-16,total,건설 및 생활 밀접품목 단속 결과 발표,29
2025-07-16,total,"6월 취업자 증가세 지속, 제조업·건설업 부진",26
2025-07-15,total,한성숙 장관 후보자 인사청문회 쟁점,123
2025-07-15,total,"일본 방위백서 독도 영유권 주장, 한국 정부 강력 항의",48
2025-07-15,total,전력망 부족 해결 위한 대응 조치,40
2025-07-15,total,"VIP 격노 회의, 윤 전 대통령 화내다",39
2025-07-15,total,"대통령실, 전작권 전환 목표 시한에 '개인 의견' 일축",38
2025-07-15,total,"김건희 여사 특검, 김모씨 체포영장 청구",33
2025-07-15,total,"정부, 폭염 대책으로 전기요금 완화",28
2025-07-15,total,민희진 전 어도어 대표 무혐의 처리,27
2025-07-15,total,미아동 흉기난동 김성진 사형 구형,26
2025-07-15,total,"이재명 대통령, 의대생 복귀 환영",26
2025-07-14,total,김건희 여사 의혹 수사 속도,69
2025-07-14,total,배경훈 장관 후보 청문회 여야 갈등으로 파행,63
2025-07-14,total,윤석열 전 대통령 강제구인 무산,48
2025-07-14,total,강선우 여가부 장관 후보자 인사청문회 주요 발언,45
2025-07-14,total,"조선대병원 수술실 화재, 전기적 요인 조사 중",39
2025-07-14,total,"순천시, 민생회복 소비쿠폰 지급 총력",38
2025-07-14,total,강선우 후보자 '비데 갑질' 논란 반박,35
2025-07-14,total,산업·문화부 장관 후보자 출근 및 발언 요약,32
2025-07-14,total,여름 휴가철 할인 및 물가안정 대책,31
2025-07-14,total,"이재명 대통령 부산 방문, 지역발전 간담회 개최",31
2025-07-25,total,양평공흥지구 특혜 의혹 재판 중단,61
2025-07-25,total,"권성동 의원, 당무감사위원회 중징계 결정 비판",55
2025-07-25,total,집중호우 복구 지원 및 성금 기부,51
2025-07-25,total,우리투자증권 상반기 호실적 달성,50
2025-07-25,total,박찬대 의원 제명 결의안 발의 논란,47
2025-07-25,total,유튜브 매체 출입기자단 논란,43
2025-07-25,total,"정동영 통일부 장관, 판문점 방문 및 남북 연락채널 점검",39
2025-07-25,total,"윤 전 대통령, 비상계엄 피해 시민에 배상 판결",37
2025-07-25,total,"BNK경남은행, 소셜아이어워드 2025 2개 부문 수상",35
2025-07-25,total,"기업들, 집중호우 피해 복구 지원 활발",32
2025-07-24,total,기업들의 2분기 실적 현황,186
2025-07-24,total,집중 호우 피해 복구와 지원 확산,167
2025-07-24,total,"기업 및 지자체, 집중호우 피해 지원 위해 기부 및 복구 활동 강화",119
2025-07-24,total,"JB금융, 상반기 최대 실적 달성",89
2025-07-24,total,한미 '2+2 통상협의' 취소 논란,83
2025-07-24,total,"전북 경찰, 휴가철 음주운전 단속 강화 및 소비쿠폰 불법유통 방지",49
2025-07-24,total,윤석열 재판 불출석과 특검의 압수수색,47
2025-07-24,total,"주진우·한동훈, 국민의힘 당대표 선거 관련 입장 발표",47
2025-07-24,total,한국 기업들 수해 복구 지원 활발,41
2025-07-24,total,하이브 방시혁 의장 사기적 부정거래 수사 착수,39
2025-07-23,total,집중호우 복구에 전국적 지원 속출,257
2025-07-23,total,강선우 여가부 장관 후보자 사퇴,127
2025-07-23,total,민생회복 소비쿠폰 논란과 보이스피싱 주의,74
2025-07-23,total,"포천시, 집중호우 피해 특별재난지역 선포 요청",60
2025-07-23,total,"민중기 특검팀, 윤상현 의원 소환 조사",60
2025-07-23,total,"미·일 무역협상 타결, 일본 증시 급등",55
2025-07-23,total,브라질·경기 가평 실종자 시신 발견,42
2025-07-23,total,김건희 특검 조사 협의 불필요,33
2025-07-23,total,영화관 입장권 할인권 제공,33
2025-07-23,total,"지드래곤, APEC 2025 홍보대사 위촉",32
2025-07-22,total,"전국 기관, 집중호우 피해 복구 지원 확대",181
2025-07-22,total,"HD현대·광주·산청, 집중호우 피해복구 총력",93
2025-07-22,total,"한진그룹·현대백화점·대구대, 수해 피해 복구 지원",81
2025-07-22,total,"이재명 대통령, 장관 후보자 임명 강행",74
2025-07-22,total,"강준욱 비서관, 사퇴로 논란 마무리",68
2025-07-22,total,한미 관세협상 고위급 회담 개최,55
2025-07-22,total,이재명 대통령 대북송금 사건 재판 연기,42
2025-07-22,total,"이재명 대통령, 재난 시 음주가무 공직자 엄정 단속 지시",41
2025-07-22,total,민생회복 소비쿠폰 신청 첫날 높은 관심 기록,39
2025-07-22,total,"갤럭시 Z 폴드7·플립7, 폴더블 역대 최다 사전판매 기록",34
2025-07-21,total,현대차와 삼성의 집중호우 복구 지원,149
2025-07-21,total,인천 송도 사제총기 살인 사건 발생,71
2025-07-21,total,민생회복소비쿠폰 지급 시작,68
2025-07-21,total,"국민의힘, 강선우 장관 임명 강행 반대",59
2025-07-21,total,"샤페론·LS마린솔루션·LG CNS, 신기술 및 시장 확장 발표",42
2025-07-21,total,"민중기 특검팀, 김건희 여사 의혹 수사 강화",41
2025-07-21,total,김윤덕 국토부 장관 후보자 청문회 29일 진행,27
2025-07-21,total,"현대차·기아, 레드닷 어워드 11관왕",27
2025-07-21,total,셀트리온 2분기 역대 최대 실적,26
2025-07-21,total,"교육부, 의대 교육 정상화 방안 준비 중",25
2025-08-01,total,윤석열 전 대통령 체포 시도 무산,139
2025-08-01,total,7월 각 기업들의 자동차 판매 실적 상승,61
2025-08-01,total,"국회 법사위, 상법 개정 및 윤 전 대통령 기록 요구",59
2025-08-01,total,강화도 50대 여성 살인미수 사건,41
2025-08-01,total,"한미, 상호관세 협상 타결",36
2025-08-01,total,"이재명 대통령, 취임 후 첫 여름휴가",33
2025-08-01,total,"이재명 대통령, 지방 균형 발전 강조",32
2025-08-01,total,용인 식당 차량 돌진 사고 발생,31
2025-08-01,total,소상공인 재기지원 및 육아지원 확대,27
2025-08-01,total,"조현 외교장관, 미 상원 군사·외교위원장 면담",27
2025-07-31,total,"이재명 대통령, 한미 관세 협상 성과 평가",233
2025-07-31,total,한미 관세 협상 15% 합의 결과 발표,75
2025-07-31,total,윤 전 대통령 체포영장 집행 예정,61
2025-07-31,total,광주·예산 등 호우피해 복구 지원 확대,53
2025-07-31,total,한미 조선협력 펀드 논의 진행 중,47
2025-07-31,total,토스뱅크와 폭스바겐의 신상품 발표,31
2025-07-31,total,"채 상병 사건 특검, VIP 격노설 관련자 조사 완료",30
2025-07-31,total,경주 한우농가와 삼성물산의 성과,30
2025-07-31,total,"삼성전자, HBM4 개발 완료 및 테슬라 수주 발표",30
2025-07-31,total,오송 지하차도 참사 감리단장 교도소 내 사망,29
2025-07-30,total,캄차카반도 초강진 쓰나미 경보 발령,72
2025-07-30,total,서울중앙지검에서 총알 소지한 남성 체포,54
2025-07-30,total,"김건희 특검팀, 이준석 압수수색 및 윤석열 체포영장 청구",51
2025-07-30,total,"이재명 대통령, 경제 활성화 및 지역균형 발전 방안 발표",42
2025-07-30,total,폭염 대응 전국 긴급 점검,40
2025-07-30,total,한·미 관세 협상 총력전,36
2025-07-30,total,KT&G 2025 디자인 챌린지와 HS화성 수상 소식,34
2025-07-30,total,주요 기업들의 2분기 실적 발표,32
2025-07-30,total,주가조작 근절 합동대응단 출범,31
2025-07-30,total,소상공인 지원사업 확대,31
2025-07-29,total,"식품업계, 집중호우 피해 지원 나서",105
2025-07-29,total,윤석열 전 대통령 소환 불응 논란,82
2025-07-29,total,국토교통부 장관 교체 및 주요 정책 발표,81
2025-07-29,total,주요 기업들의 2분기 실적 현황,48
2025-07-29,total,"북한 핵 문제, 한미 공조 속 대화 전망 주목",48
2025-07-29,total,대전 빌라 흉기 살인 사건 발생,45
2025-07-29,total,법인세·대주주 과세 기준 강화,44
2025-07-29,total,산업재해 처벌 체계 개편 지시,44
2025-07-29,total,"LG유플러스·KT, 사이버 범죄 대응 보안 강화",42
2025-07-29,total,화성특례시 소비쿠폰 효과,42
2025-07-28,total,"충북농협, 수해 농가 복구 지원",94
2025-07-28,total,김건희 여사 오빠 김진우 씨 특검 소환 조사 중,73
2025-07-28,total,테슬라-삼성 파운드리 계약 확대,60
2025-07-28,total,최호 전 경기도의원 숨진 채 발견,46
2025-07-28,total,"세종시, 거동 불편 시민 위한 소비쿠폰 서비스 확대",46
2025-07-28,total,"이재명 대통령, 남북 신뢰 회복 강조",41
2025-07-28,total,집중호우 피해 복구 활동 전국 확산,36
2025-07-28,total,보이스피싱 방지 AI 플랫폼 구축 추진,34
2025-07-28,total,"조은석 특검팀, 이상민 전 행안부 장관 구속영장 청구",34
2025-07-28,total,"장동혁-안철수, 당내 갈등 심화",33
2025-08-08,total,윤영호 전 통본장 구속 연장 및 특검 수사 진행,41
2025-08-08,total,"천안시, 위안부 피해자 기림의 날 온라인 추모관 운영",27
2025-08-08,total,국민의힘 전당대회 대구·경북 연설회 개최,26
2025-08-08,total,"기업들, 광복 80주년 기념 독립유공자 지원 사업 추진",26
2025-08-08,total,이상민 전 장관 구속적부심사 진행,25
2025-08-08,total,"정청래 대표, 호남 의원 불참 질타 및 윤석열 체포 촉구",24
2025-08-08,total,광복 80주년 기념 다양한 캠페인 전개,23
2025-08-08,total,"포스코퓨처엠, 국산 전구체 양극재 미국 첫 출하",23
2025-08-08,total,전광훈 목사 등 7명 출국금지 조치,22
2025-08-08,total,"김영록 전남도지사, 민주당 호남특위 신설 환영",19
2025-08-07,total,윤석열 전 대통령 체포영장 집행 거부,152
2025-08-07,total,"내란 특검팀, 최상목 전 부총리 등 참고인 조사",98
2025-08-07,total,"코스피 상승 마감, 반도체 업종 호조",64
2025-08-07,total,민생회복 소비쿠폰 사용 현황,64
